...1,participant,Sub_ID,Gender,Age,CorrectAns,BlockType,response_training_2.rt,trial_n,block_n,run_n,block_type_n,AQ_score,social_interaction_spontaneity,communication_reciprocity,social_dimensions,AQ_group,med_split
3527,mabe00,mabe00,male,21,TRUE,nonsocial,0.7443,61,3,3,2,4,2,2,4,Q1,Low AQ
3528,mabe00,mabe00,male,21,FALSE,nonsocial,0.7455,62,3,3,2,4,2,2,4,Q1,Low AQ
3529,mabe00,mabe00,male,21,TRUE,nonsocial,4.7615,63,3,3,2,4,2,2,4,Q1,Low AQ
3530,mabe00,mabe00,male,21,TRUE,nonsocial,0.7587,64,3,3,2,4,2,2,4,Q1,Low AQ
3531,mabe00,mabe00,male,21,FALSE,nonsocial,2.1323,65,3,4,2,4,2,2,4,Q1,Low AQ
3532,mabe00,mabe00,male,21,TRUE,nonsocial,0.7359,66,3,4,2,4,2,2,4,Q1,Low AQ
3533,mabe00,mabe00,male,21,FALSE,nonsocial,0.6295,67,3,4,2,4,2,2,4,Q1,Low AQ
3534,mabe00,mabe00,male,21,FALSE,nonsocial,0.6382,68,3,4,2,4,2,2,4,Q1,Low AQ
3535,mabe00,mabe00,male,21,TRUE,social,2.8006,42,2,4,1,4,2,2,4,Q1,Low AQ
3536,mabe00,mabe00,male,21,FALSE,social,1.8439,43,2,4,1,4,2,2,4,Q1,Low AQ
3537,mabe00,mabe00,male,21,FALSE,social,1.184,44,2,4,1,4,2,2,4,Q1,Low AQ
3538,mabe00,mabe00,male,21,TRUE,nonsocial,0.6529,72,3,5,2,4,2,2,4,Q1,Low AQ
3539,mabe00,mabe00,male,21,TRUE,social,5.4415,73,4,0,2,4,2,2,4,Q1,Low AQ
3540,mabe00,mabe00,male,21,TRUE,social,1.3193,74,4,0,2,4,2,2,4,Q1,Low AQ
3541,mabe00,mabe00,male,21,FALSE,social,0.9487,75,4,0,2,4,2,2,4,Q1,Low AQ
3542,mabe00,mabe00,male,21,TRUE,social,2.0984,36,2,2,1,4,2,2,4,Q1,Low AQ
3543,mabe00,mabe00,male,21,FALSE,social,1.9099,37,2,3,1,4,2,2,4,Q1,Low AQ
3544,mabe00,mabe00,male,21,TRUE,social,3.4789,38,2,3,1,4,2,2,4,Q1,Low AQ
3545,mabe00,mabe00,male,21,TRUE,social,2.6583,39,2,3,1,4,2,2,4,Q1,Low AQ
3546,mabe00,mabe00,male,21,TRUE,social,2.2328,40,2,3,1,4,2,2,4,Q1,Low AQ
3547,mabe00,mabe00,male,21,TRUE,social,2.2901,41,2,4,1,4,2,2,4,Q1,Low AQ
3548,mabe00,mabe00,male,21,TRUE,social,1.2019,46,2,5,1,4,2,2,4,Q1,Low AQ
3549,mabe00,mabe00,male,21,TRUE,social,2.8623,47,2,5,1,4,2,2,4,Q1,Low AQ
3550,mabe00,mabe00,male,21,TRUE,social,1.477,48,2,5,1,4,2,2,4,Q1,Low AQ
3551,mabe00,mabe00,male,21,TRUE,social,1.5577,45,2,5,1,4,2,2,4,Q1,Low AQ
3552,mabe00,mabe00,male,21,TRUE,nonsocial,1.8621,49,3,0,2,4,2,2,4,Q1,Low AQ
3553,mada01,mada01,female,20,TRUE,social,2.3607,1,1,0,1,6,3,1,4,Q1,Low AQ
3554,mada01,mada01,female,20,TRUE,social,2.5832,2,1,0,1,6,3,1,4,Q1,Low AQ
3555,mada01,mada01,female,20,TRUE,social,1.5803,3,1,0,1,6,3,1,4,Q1,Low AQ
3556,mada01,mada01,female,20,FALSE,nonsocial,1.7971,34,2,2,1,6,3,1,4,Q1,Low AQ
3557,mada01,mada01,female,20,TRUE,nonsocial,0.7944,35,2,2,1,6,3,1,4,Q1,Low AQ
3558,mada01,mada01,female,20,TRUE,nonsocial,0.4275,36,2,2,1,6,3,1,4,Q1,Low AQ
3559,mada01,mada01,female,20,TRUE,nonsocial,3.4165,37,2,3,1,6,3,1,4,Q1,Low AQ
3560,mada01,mada01,female,20,TRUE,nonsocial,0.7795,38,2,3,1,6,3,1,4,Q1,Low AQ
3561,mada01,mada01,female,20,TRUE,nonsocial,0.7616,39,2,3,1,6,3,1,4,Q1,Low AQ
3562,mada01,mada01,female,20,TRUE,nonsocial,1.4845,40,2,3,1,6,3,1,4,Q1,Low AQ
3563,mada01,mada01,female,20,TRUE,nonsocial,1.2082,41,2,4,1,6,3,1,4,Q1,Low AQ
3564,mada01,mada01,female,20,TRUE,nonsocial,0.7187,42,2,4,1,6,3,1,4,Q1,Low AQ
3565,mada01,mada01,female,20,TRUE,nonsocial,0.4685,43,2,4,1,6,3,1,4,Q1,Low AQ
3566,mada01,mada01,female,20,TRUE,nonsocial,0.7551,44,2,4,1,6,3,1,4,Q1,Low AQ
3567,mada01,mada01,female,20,TRUE,nonsocial,0.4961,45,2,5,1,6,3,1,4,Q1,Low AQ
3568,mada01,mada01,female,20,TRUE,nonsocial,1.3248,46,2,5,1,6,3,1,4,Q1,Low AQ
3569,mada01,mada01,female,20,TRUE,nonsocial,1.7994,47,2,5,1,6,3,1,4,Q1,Low AQ
3570,mada01,mada01,female,20,TRUE,nonsocial,0.631,48,2,5,1,6,3,1,4,Q1,Low AQ
3571,mada01,mada01,female,20,FALSE,social,2.7326,49,3,0,2,6,3,1,4,Q1,Low AQ
3572,mada01,mada01,female,20,TRUE,social,1.1598,50,3,0,2,6,3,1,4,Q1,Low AQ
3573,mada01,mada01,female,20,TRUE,social,0.3852,51,3,0,2,6,3,1,4,Q1,Low AQ
3574,mada01,mada01,female,20,TRUE,social,0.5202,52,3,0,2,6,3,1,4,Q1,Low AQ
3575,mada01,mada01,female,20,TRUE,social,1.0897,53,3,1,2,6,3,1,4,Q1,Low AQ
3576,mada01,mada01,female,20,FALSE,social,1.0277,54,3,1,2,6,3,1,4,Q1,Low AQ
3577,mada01,mada01,female,20,FALSE,social,0.7273,55,3,1,2,6,3,1,4,Q1,Low AQ
3578,mada01,mada01,female,20,TRUE,social,0.5789,56,3,1,2,6,3,1,4,Q1,Low AQ
3579,mada01,mada01,female,20,TRUE,social,1.4859,57,3,2,2,6,3,1,4,Q1,Low AQ
3580,mada01,mada01,female,20,TRUE,social,1.2877,58,3,2,2,6,3,1,4,Q1,Low AQ
3581,mada01,mada01,female,20,TRUE,social,2.9216,59,3,2,2,6,3,1,4,Q1,Low AQ
3582,mada01,mada01,female,20,TRUE,social,0.9623,19,1,4,1,6,3,1,4,Q1,Low AQ
3583,mada01,mada01,female,20,TRUE,social,2.1646,20,1,4,1,6,3,1,4,Q1,Low AQ
3584,mada01,mada01,female,20,TRUE,social,3.0206,21,1,5,1,6,3,1,4,Q1,Low AQ
3585,mada01,mada01,female,20,TRUE,social,0.8369,22,1,5,1,6,3,1,4,Q1,Low AQ
3586,mada01,mada01,female,20,TRUE,social,1.8999,23,1,5,1,6,3,1,4,Q1,Low AQ
3587,mada01,mada01,female,20,TRUE,social,1.7863,24,1,5,1,6,3,1,4,Q1,Low AQ
3588,mada01,mada01,female,20,TRUE,nonsocial,3.3342,25,2,0,1,6,3,1,4,Q1,Low AQ
3589,mada01,mada01,female,20,TRUE,nonsocial,1.8994,26,2,0,1,6,3,1,4,Q1,Low AQ
3590,mada01,mada01,female,20,TRUE,nonsocial,0.8745,27,2,0,1,6,3,1,4,Q1,Low AQ
3591,mada01,mada01,female,20,TRUE,nonsocial,1.2207,28,2,0,1,6,3,1,4,Q1,Low AQ
3592,mada01,mada01,female,20,TRUE,nonsocial,2.1375,29,2,1,1,6,3,1,4,Q1,Low AQ
3593,mada01,mada01,female,20,TRUE,nonsocial,0.6207,30,2,1,1,6,3,1,4,Q1,Low AQ
3594,mada01,mada01,female,20,FALSE,nonsocial,1.6629,31,2,1,1,6,3,1,4,Q1,Low AQ
3595,mada01,mada01,female,20,TRUE,nonsocial,1.0921,32,2,1,1,6,3,1,4,Q1,Low AQ
3596,mada01,mada01,female,20,FALSE,nonsocial,1.1988,33,2,2,1,6,3,1,4,Q1,Low AQ
3597,mada01,mada01,female,20,TRUE,social,1.0512,72,3,5,2,6,3,1,4,Q1,Low AQ
3598,mada01,mada01,female,20,TRUE,nonsocial,3.3997,73,4,0,2,6,3,1,4,Q1,Low AQ
3599,mada01,mada01,female,20,FALSE,nonsocial,1.7431,74,4,0,2,6,3,1,4,Q1,Low AQ
3600,mada01,mada01,female,20,TRUE,nonsocial,0.9492,75,4,0,2,6,3,1,4,Q1,Low AQ
3601,mada01,mada01,female,20,TRUE,nonsocial,0.9616,76,4,0,2,6,3,1,4,Q1,Low AQ
3602,mada01,mada01,female,20,TRUE,nonsocial,1.7938,77,4,1,2,6,3,1,4,Q1,Low AQ
3603,mada01,mada01,female,20,TRUE,nonsocial,0.6293,78,4,1,2,6,3,1,4,Q1,Low AQ
3604,mada01,mada01,female,20,TRUE,nonsocial,1.0506,79,4,1,2,6,3,1,4,Q1,Low AQ
3605,mada01,mada01,female,20,TRUE,nonsocial,0.7877,80,4,1,2,6,3,1,4,Q1,Low AQ
3606,mada01,mada01,female,20,TRUE,nonsocial,3.2518,81,4,2,2,6,3,1,4,Q1,Low AQ
3607,mada01,mada01,female,20,TRUE,social,1.4021,4,1,0,1,6,3,1,4,Q1,Low AQ
3608,mada01,mada01,female,20,FALSE,social,4.2114,5,1,1,1,6,3,1,4,Q1,Low AQ
3609,mada01,mada01,female,20,FALSE,social,1.3257,6,1,1,1,6,3,1,4,Q1,Low AQ
3610,mada01,mada01,female,20,TRUE,social,0.5969,7,1,1,1,6,3,1,4,Q1,Low AQ
3611,mada01,mada01,female,20,TRUE,social,3.2518,8,1,1,1,6,3,1,4,Q1,Low AQ
3612,mada01,mada01,female,20,TRUE,social,0.8403,9,1,2,1,6,3,1,4,Q1,Low AQ
3613,mada01,mada01,female,20,FALSE,social,2.2717,10,1,2,1,6,3,1,4,Q1,Low AQ
3614,mada01,mada01,female,20,FALSE,social,1.26,11,1,2,1,6,3,1,4,Q1,Low AQ
3615,mada01,mada01,female,20,TRUE,social,1.2848,12,1,2,1,6,3,1,4,Q1,Low AQ
3616,mada01,mada01,female,20,FALSE,social,4.3608,13,1,3,1,6,3,1,4,Q1,Low AQ
3617,mada01,mada01,female,20,TRUE,social,0.7461,14,1,3,1,6,3,1,4,Q1,Low AQ
3618,mada01,mada01,female,20,TRUE,social,1.1495,15,1,3,1,6,3,1,4,Q1,Low AQ
3619,mada01,mada01,female,20,FALSE,social,3.406,16,1,3,1,6,3,1,4,Q1,Low AQ
3620,mada01,mada01,female,20,TRUE,social,1.066,17,1,4,1,6,3,1,4,Q1,Low AQ
3621,mada01,mada01,female,20,FALSE,social,0.5845,18,1,4,1,6,3,1,4,Q1,Low AQ
3622,mada01,mada01,female,20,TRUE,social,0.9221,70,3,5,2,6,3,1,4,Q1,Low AQ
3623,mada01,mada01,female,20,TRUE,social,2.0185,71,3,5,2,6,3,1,4,Q1,Low AQ
3624,mada01,mada01,female,20,FALSE,nonsocial,1.1774,85,4,3,2,6,3,1,4,Q1,Low AQ
3625,mada01,mada01,female,20,TRUE,social,0.3477,60,3,2,2,6,3,1,4,Q1,Low AQ
3626,mada01,mada01,female,20,TRUE,social,0.9036,61,3,3,2,6,3,1,4,Q1,Low AQ
3627,mada01,mada01,female,20,TRUE,social,1.8294,62,3,3,2,6,3,1,4,Q1,Low AQ
3628,mada01,mada01,female,20,TRUE,social,0.7327,63,3,3,2,6,3,1,4,Q1,Low AQ
3629,mada01,mada01,female,20,TRUE,social,1.3635,64,3,3,2,6,3,1,4,Q1,Low AQ
3630,mada01,mada01,female,20,TRUE,social,1.2785,65,3,4,2,6,3,1,4,Q1,Low AQ
3631,mada01,mada01,female,20,TRUE,social,3.3478,66,3,4,2,6,3,1,4,Q1,Low AQ
3632,mada01,mada01,female,20,TRUE,social,0.6856,67,3,4,2,6,3,1,4,Q1,Low AQ
3633,mada01,mada01,female,20,TRUE,social,0.6787,68,3,4,2,6,3,1,4,Q1,Low AQ
3634,mada01,mada01,female,20,TRUE,social,2.528,69,3,5,2,6,3,1,4,Q1,Low AQ
3635,mada01,mada01,female,20,TRUE,nonsocial,1.3051,83,4,2,2,6,3,1,4,Q1,Low AQ
3636,mada01,mada01,female,20,TRUE,nonsocial,0.425,84,4,2,2,6,3,1,4,Q1,Low AQ
3637,mada01,mada01,female,20,TRUE,nonsocial,0.6955,89,4,4,2,6,3,1,4,Q1,Low AQ
3638,mada01,mada01,female,20,FALSE,nonsocial,0.5929,86,4,3,2,6,3,1,4,Q1,Low AQ
3639,mada01,mada01,female,20,TRUE,nonsocial,0.929,87,4,3,2,6,3,1,4,Q1,Low AQ
3640,mada01,mada01,female,20,TRUE,nonsocial,0.7954,88,4,3,2,6,3,1,4,Q1,Low AQ
3641,mada01,mada01,female,20,TRUE,nonsocial,2.1823,93,4,5,2,6,3,1,4,Q1,Low AQ
3642,mada01,mada01,female,20,TRUE,nonsocial,0.9975,90,4,4,2,6,3,1,4,Q1,Low AQ
3643,mada01,mada01,female,20,TRUE,nonsocial,0.5149,91,4,4,2,6,3,1,4,Q1,Low AQ
3644,mada01,mada01,female,20,TRUE,nonsocial,0.4214,92,4,4,2,6,3,1,4,Q1,Low AQ
3645,mada01,mada01,female,20,TRUE,nonsocial,0.6968,94,4,5,2,6,3,1,4,Q1,Low AQ
3646,mada01,mada01,female,20,TRUE,nonsocial,1.1818,82,4,2,2,6,3,1,4,Q1,Low AQ
3647,mada01,mada01,female,20,TRUE,nonsocial,0.5824,96,4,5,2,6,3,1,4,Q1,Low AQ
3648,mada01,mada01,female,20,TRUE,nonsocial,0.8781,95,4,5,2,6,3,1,4,Q1,Low AQ
3649,maro96,maro96,female,25,FALSE,nonsocial,4.1089,5,1,1,1,9,3,3,6,median,High AQ
3650,maro96,maro96,female,25,TRUE,nonsocial,2.0679,4,1,0,1,9,3,3,6,median,High AQ
3651,maro96,maro96,female,25,TRUE,nonsocial,1.4214,18,1,4,1,9,3,3,6,median,High AQ
3652,maro96,maro96,female,25,TRUE,nonsocial,1.3025,19,1,4,1,9,3,3,6,median,High AQ
3653,maro96,maro96,female,25,TRUE,nonsocial,1.1679,21,1,5,1,9,3,3,6,median,High AQ
3654,maro96,maro96,female,25,TRUE,nonsocial,5.0328,22,1,5,1,9,3,3,6,median,High AQ
3655,maro96,maro96,female,25,TRUE,nonsocial,1.4455,23,1,5,1,9,3,3,6,median,High AQ
3656,maro96,maro96,female,25,TRUE,nonsocial,1.7755,20,1,4,1,9,3,3,6,median,High AQ
3657,maro96,maro96,female,25,FALSE,social,3.8654,25,2,0,1,9,3,3,6,median,High AQ
3658,maro96,maro96,female,25,FALSE,social,2.3576,26,2,0,1,9,3,3,6,median,High AQ
3659,maro96,maro96,female,25,TRUE,social,1.2629,27,2,0,1,9,3,3,6,median,High AQ
3660,maro96,maro96,female,25,TRUE,nonsocial,1.3386,24,1,5,1,9,3,3,6,median,High AQ
3661,maro96,maro96,female,25,FALSE,nonsocial,4.3624,3,1,0,1,9,3,3,6,median,High AQ
3662,maro96,maro96,female,25,TRUE,social,1.902,85,4,3,2,9,3,3,6,median,High AQ
3663,maro96,maro96,female,25,TRUE,social,3.0935,86,4,3,2,9,3,3,6,median,High AQ
3664,maro96,maro96,female,25,TRUE,social,2.2218,87,4,3,2,9,3,3,6,median,High AQ
3665,maro96,maro96,female,25,TRUE,nonsocial,1.7609,6,1,1,1,9,3,3,6,median,High AQ
3666,maro96,maro96,female,25,TRUE,nonsocial,5.6094,7,1,1,1,9,3,3,6,median,High AQ
3667,maro96,maro96,female,25,TRUE,nonsocial,1.5064,8,1,1,1,9,3,3,6,median,High AQ
3668,maro96,maro96,female,25,TRUE,nonsocial,1.7078,9,1,2,1,9,3,3,6,median,High AQ
3669,maro96,maro96,female,25,TRUE,nonsocial,1.9028,10,1,2,1,9,3,3,6,median,High AQ
3670,maro96,maro96,female,25,FALSE,nonsocial,1.3431,11,1,2,1,9,3,3,6,median,High AQ
3671,maro96,maro96,female,25,TRUE,nonsocial,1.5955,12,1,2,1,9,3,3,6,median,High AQ
3672,maro96,maro96,female,25,TRUE,nonsocial,2.8084,13,1,3,1,9,3,3,6,median,High AQ
3673,maro96,maro96,female,25,TRUE,nonsocial,4.1481,14,1,3,1,9,3,3,6,median,High AQ
3674,maro96,maro96,female,25,TRUE,nonsocial,1.8992,15,1,3,1,9,3,3,6,median,High AQ
3675,maro96,maro96,female,25,TRUE,nonsocial,1.2756,16,1,3,1,9,3,3,6,median,High AQ
3676,maro96,maro96,female,25,TRUE,nonsocial,1.3427,17,1,4,1,9,3,3,6,median,High AQ
3677,maro96,maro96,female,25,TRUE,nonsocial,0.7589,60,3,2,2,9,3,3,6,median,High AQ
3678,maro96,maro96,female,25,TRUE,nonsocial,1.3261,61,3,3,2,9,3,3,6,median,High AQ
3679,maro96,maro96,female,25,TRUE,nonsocial,0.8378,62,3,3,2,9,3,3,6,median,High AQ
3680,maro96,maro96,female,25,TRUE,nonsocial,1.0892,63,3,3,2,9,3,3,6,median,High AQ
3681,maro96,maro96,female,25,TRUE,nonsocial,0.8591,64,3,3,2,9,3,3,6,median,High AQ
3682,maro96,maro96,female,25,TRUE,nonsocial,1.5273,65,3,4,2,9,3,3,6,median,High AQ
3683,maro96,maro96,female,25,TRUE,nonsocial,2.3079,66,3,4,2,9,3,3,6,median,High AQ
3684,maro96,maro96,female,25,FALSE,nonsocial,1.4158,67,3,4,2,9,3,3,6,median,High AQ
3685,maro96,maro96,female,25,TRUE,nonsocial,1.2771,68,3,4,2,9,3,3,6,median,High AQ
3686,maro96,maro96,female,25,TRUE,nonsocial,4.168,69,3,5,2,9,3,3,6,median,High AQ
3687,maro96,maro96,female,25,TRUE,nonsocial,1.539,70,3,5,2,9,3,3,6,median,High AQ
3688,maro96,maro96,female,25,FALSE,nonsocial,NA,71,3,5,2,9,3,3,6,median,High AQ
3689,maro96,maro96,female,25,FALSE,nonsocial,1.5497,72,3,5,2,9,3,3,6,median,High AQ
3690,maro96,maro96,female,25,FALSE,social,2.0366,73,4,0,2,9,3,3,6,median,High AQ
3691,maro96,maro96,female,25,TRUE,social,1.3625,74,4,0,2,9,3,3,6,median,High AQ
3692,maro96,maro96,female,25,TRUE,social,1.6924,75,4,0,2,9,3,3,6,median,High AQ
3693,maro96,maro96,female,25,TRUE,social,3.31,76,4,0,2,9,3,3,6,median,High AQ
3694,maro96,maro96,female,25,FALSE,social,2.6961,77,4,1,2,9,3,3,6,median,High AQ
3695,maro96,maro96,female,25,FALSE,social,1.4467,78,4,1,2,9,3,3,6,median,High AQ
3696,maro96,maro96,female,25,FALSE,social,1.1492,79,4,1,2,9,3,3,6,median,High AQ
3697,maro96,maro96,female,25,FALSE,social,0.7091,80,4,1,2,9,3,3,6,median,High AQ
3698,maro96,maro96,female,25,FALSE,social,1.8626,81,4,2,2,9,3,3,6,median,High AQ
3699,maro96,maro96,female,25,TRUE,social,0.7596,82,4,2,2,9,3,3,6,median,High AQ
3700,maro96,maro96,female,25,TRUE,social,1.6849,83,4,2,2,9,3,3,6,median,High AQ
3701,maro96,maro96,female,25,FALSE,social,3.4092,84,4,2,2,9,3,3,6,median,High AQ
3702,maro96,maro96,female,25,TRUE,nonsocial,2.0349,1,1,0,1,9,3,3,6,median,High AQ
3703,maro96,maro96,female,25,TRUE,nonsocial,1.1828,2,1,0,1,9,3,3,6,median,High AQ
3704,maro96,maro96,female,25,TRUE,social,1.7993,44,2,4,1,9,3,3,6,median,High AQ
3705,maro96,maro96,female,25,TRUE,social,2.1231,45,2,5,1,9,3,3,6,median,High AQ
3706,maro96,maro96,female,25,TRUE,social,1.6707,46,2,5,1,9,3,3,6,median,High AQ
3707,maro96,maro96,female,25,TRUE,social,1.8998,47,2,5,1,9,3,3,6,median,High AQ
3708,maro96,maro96,female,25,TRUE,social,0.9101,48,2,5,1,9,3,3,6,median,High AQ
3709,maro96,maro96,female,25,TRUE,nonsocial,2.7852,49,3,0,2,9,3,3,6,median,High AQ
3710,maro96,maro96,female,25,TRUE,nonsocial,2.6688,50,3,0,2,9,3,3,6,median,High AQ
3711,maro96,maro96,female,25,TRUE,nonsocial,1.1365,51,3,0,2,9,3,3,6,median,High AQ
3712,maro96,maro96,female,25,TRUE,nonsocial,3.3785,52,3,0,2,9,3,3,6,median,High AQ
3713,maro96,maro96,female,25,TRUE,nonsocial,1.026,53,3,1,2,9,3,3,6,median,High AQ
3714,maro96,maro96,female,25,TRUE,nonsocial,0.6584,54,3,1,2,9,3,3,6,median,High AQ
3715,maro96,maro96,female,25,TRUE,nonsocial,0.6002,55,3,1,2,9,3,3,6,median,High AQ
3716,maro96,maro96,female,25,FALSE,nonsocial,0.7624,56,3,1,2,9,3,3,6,median,High AQ
3717,maro96,maro96,female,25,FALSE,nonsocial,1.5709,57,3,2,2,9,3,3,6,median,High AQ
3718,maro96,maro96,female,25,TRUE,nonsocial,1.4061,58,3,2,2,9,3,3,6,median,High AQ
3719,maro96,maro96,female,25,TRUE,nonsocial,1.3354,59,3,2,2,9,3,3,6,median,High AQ
3720,maro96,maro96,female,25,FALSE,social,1.396,33,2,2,1,9,3,3,6,median,High AQ
3721,maro96,maro96,female,25,TRUE,social,3.7712,34,2,2,1,9,3,3,6,median,High AQ
3722,maro96,maro96,female,25,TRUE,social,0.632,35,2,2,1,9,3,3,6,median,High AQ
3723,maro96,maro96,female,25,TRUE,social,0.8431,36,2,2,1,9,3,3,6,median,High AQ
3724,maro96,maro96,female,25,TRUE,social,2.3637,37,2,3,1,9,3,3,6,median,High AQ
3725,maro96,maro96,female,25,TRUE,social,2.4622,38,2,3,1,9,3,3,6,median,High AQ
3726,maro96,maro96,female,25,TRUE,social,1.875,39,2,3,1,9,3,3,6,median,High AQ
3727,maro96,maro96,female,25,TRUE,social,2.6903,40,2,3,1,9,3,3,6,median,High AQ
3728,maro96,maro96,female,25,TRUE,social,1.2805,28,2,0,1,9,3,3,6,median,High AQ
3729,maro96,maro96,female,25,TRUE,social,2.2415,29,2,1,1,9,3,3,6,median,High AQ
3730,maro96,maro96,female,25,FALSE,social,3.9389,30,2,1,1,9,3,3,6,median,High AQ
3731,maro96,maro96,female,25,TRUE,social,3.4317,31,2,1,1,9,3,3,6,median,High AQ
3732,maro96,maro96,female,25,TRUE,social,1.8077,32,2,1,1,9,3,3,6,median,High AQ
3733,maro96,maro96,female,25,TRUE,social,2.3764,88,4,3,2,9,3,3,6,median,High AQ
3734,maro96,maro96,female,25,TRUE,social,2.1252,89,4,4,2,9,3,3,6,median,High AQ
3735,maro96,maro96,female,25,FALSE,social,3.1081,90,4,4,2,9,3,3,6,median,High AQ
3736,maro96,maro96,female,25,TRUE,social,0.9265,91,4,4,2,9,3,3,6,median,High AQ
3737,maro96,maro96,female,25,FALSE,social,0.9289,92,4,4,2,9,3,3,6,median,High AQ
3738,maro96,maro96,female,25,TRUE,social,0.9954,93,4,5,2,9,3,3,6,median,High AQ
3739,maro96,maro96,female,25,TRUE,social,0.5482,94,4,5,2,9,3,3,6,median,High AQ
3740,maro96,maro96,female,25,TRUE,social,0.6226,95,4,5,2,9,3,3,6,median,High AQ
3741,maro96,maro96,female,25,TRUE,social,1.9342,41,2,4,1,9,3,3,6,median,High AQ
3742,maro96,maro96,female,25,TRUE,social,2.2814,42,2,4,1,9,3,3,6,median,High AQ
3743,maro96,maro96,female,25,TRUE,social,1.1534,43,2,4,1,9,3,3,6,median,High AQ
3744,maro96,maro96,female,25,FALSE,social,0.7403,96,4,5,2,9,3,3,6,median,High AQ
3745,matr95,matr95,male,27,FALSE,social,0.423,31,2,1,1,9,1,5,6,median,High AQ
3746,matr95,matr95,male,27,FALSE,social,0.9131,32,2,1,1,9,1,5,6,median,High AQ
3747,matr95,matr95,male,27,TRUE,social,1.1578,48,2,5,1,9,1,5,6,median,High AQ
3748,matr95,matr95,male,27,TRUE,nonsocial,0.7271,49,3,0,2,9,1,5,6,median,High AQ
3749,matr95,matr95,male,27,FALSE,nonsocial,0.3666,50,3,0,2,9,1,5,6,median,High AQ
3750,matr95,matr95,male,27,TRUE,social,0.9696,47,2,5,1,9,1,5,6,median,High AQ
3751,matr95,matr95,male,27,FALSE,nonsocial,0.4896,52,3,0,2,9,1,5,6,median,High AQ
3752,matr95,matr95,male,27,TRUE,nonsocial,0.8287,53,3,1,2,9,1,5,6,median,High AQ
3753,matr95,matr95,male,27,TRUE,nonsocial,0.5061,54,3,1,2,9,1,5,6,median,High AQ
3754,matr95,matr95,male,27,TRUE,nonsocial,0.5324,51,3,0,2,9,1,5,6,median,High AQ
3755,matr95,matr95,male,27,TRUE,social,0.385,42,2,4,1,9,1,5,6,median,High AQ
3756,matr95,matr95,male,27,FALSE,social,0.5079,43,2,4,1,9,1,5,6,median,High AQ
3757,matr95,matr95,male,27,TRUE,social,0.3019,44,2,4,1,9,1,5,6,median,High AQ
3758,matr95,matr95,male,27,TRUE,social,0.6235,45,2,5,1,9,1,5,6,median,High AQ
3759,matr95,matr95,male,27,FALSE,social,0.4465,46,2,5,1,9,1,5,6,median,High AQ
3760,matr95,matr95,male,27,TRUE,social,6e-4,87,4,3,2,9,1,5,6,median,High AQ
3761,matr95,matr95,male,27,FALSE,social,0.0836,88,4,3,2,9,1,5,6,median,High AQ
3762,matr95,matr95,male,27,TRUE,social,6e-4,89,4,4,2,9,1,5,6,median,High AQ
3763,matr95,matr95,male,27,FALSE,social,0.0461,90,4,4,2,9,1,5,6,median,High AQ
3764,matr95,matr95,male,27,FALSE,social,0.1611,91,4,4,2,9,1,5,6,median,High AQ
3765,matr95,matr95,male,27,FALSE,social,0.0306,92,4,4,2,9,1,5,6,median,High AQ
3766,matr95,matr95,male,27,FALSE,social,0.0779,93,4,5,2,9,1,5,6,median,High AQ
3767,matr95,matr95,male,27,FALSE,social,9e-4,94,4,5,2,9,1,5,6,median,High AQ
3768,matr95,matr95,male,27,FALSE,social,7e-4,95,4,5,2,9,1,5,6,median,High AQ
3769,matr95,matr95,male,27,FALSE,social,0.0467,96,4,5,2,9,1,5,6,median,High AQ
3770,matr95,matr95,male,27,TRUE,nonsocial,0.3283,16,1,3,1,9,1,5,6,median,High AQ
3771,matr95,matr95,male,27,TRUE,nonsocial,0.1346,17,1,4,1,9,1,5,6,median,High AQ
3772,matr95,matr95,male,27,TRUE,nonsocial,0.4736,18,1,4,1,9,1,5,6,median,High AQ
3773,matr95,matr95,male,27,FALSE,nonsocial,0.0699,19,1,4,1,9,1,5,6,median,High AQ
3774,matr95,matr95,male,27,FALSE,nonsocial,0.4014,20,1,4,1,9,1,5,6,median,High AQ
3775,matr95,matr95,male,27,TRUE,nonsocial,0.4507,21,1,5,1,9,1,5,6,median,High AQ
3776,matr95,matr95,male,27,TRUE,nonsocial,0.3367,22,1,5,1,9,1,5,6,median,High AQ
3777,matr95,matr95,male,27,FALSE,nonsocial,0.5873,23,1,5,1,9,1,5,6,median,High AQ
3778,matr95,matr95,male,27,FALSE,nonsocial,1.6802,24,1,5,1,9,1,5,6,median,High AQ
3779,matr95,matr95,male,27,TRUE,social,0.6624,25,2,0,1,9,1,5,6,median,High AQ
3780,matr95,matr95,male,27,FALSE,social,0.341,26,2,0,1,9,1,5,6,median,High AQ
3781,matr95,matr95,male,27,TRUE,social,0.5248,27,2,0,1,9,1,5,6,median,High AQ
3782,matr95,matr95,male,27,TRUE,social,0.2998,28,2,0,1,9,1,5,6,median,High AQ
3783,matr95,matr95,male,27,TRUE,social,0.7782,29,2,1,1,9,1,5,6,median,High AQ
3784,matr95,matr95,male,27,TRUE,social,0.4304,30,2,1,1,9,1,5,6,median,High AQ
3785,matr95,matr95,male,27,TRUE,nonsocial,0.1,71,3,5,2,9,1,5,6,median,High AQ
3786,matr95,matr95,male,27,FALSE,social,0.5609,33,2,2,1,9,1,5,6,median,High AQ
